18/01/2011 22:42:54	dll1
18/01/2011 22:42:54	dll2
18/01/2011 22:43:01	dll1
18/01/2011 22:43:01	dll2
18/01/2011 22:43:41	dll1
18/01/2011 22:43:41	dll2
18/01/2011 22:43:42	dll1
18/01/2011 22:43:42	dll2
18/01/2011 22:43:42	dll1
18/01/2011 22:43:42	dll2
18/01/2011 22:43:42	dll1
18/01/2011 22:43:42	dll2
18/01/2011 22:43:47	dll1
18/01/2011 22:43:47	dll2
18/01/2011 22:45:54	dll1
18/01/2011 22:45:54	dll2
18/01/2011 22:45:56	dll1
18/01/2011 22:45:56	dll2
18/01/2011 22:45:56	dll1
18/01/2011 22:45:56	dll2
18/01/2011 22:45:56	dll1
18/01/2011 22:45:56	dll2
18/01/2011 22:46:00	dll1
18/01/2011 22:46:00	dll2
18/01/2011 22:54:55	dll1
18/01/2011 22:54:55	dll2
18/01/2011 22:54:57	dll1
18/01/2011 22:54:57	dll2
18/01/2011 22:54:57	dll1
18/01/2011 22:54:57	dll2
18/01/2011 22:54:57	dll1
18/01/2011 22:54:57	dll2
18/01/2011 22:55:01	dll1
18/01/2011 22:55:01	dll2
18/01/2011 23:09:01	dll1
18/01/2011 23:09:01	dll2
18/01/2011 23:11:21	dll1
18/01/2011 23:11:21	dll2
18/01/2011 23:12:10	dll1
18/01/2011 23:12:10	dll2
18/01/2011 23:13:32	dll1
18/01/2011 23:13:32	dll2
18/01/2011 23:13:32	dll1
18/01/2011 23:13:32	dll2
18/01/2011 23:13:32	dll1
18/01/2011 23:13:32	dll2
18/01/2011 23:13:36	dll1
18/01/2011 23:13:36	dll2
19/01/2011 00:25:43	dll1
19/01/2011 00:25:43	dll2
19/01/2011 00:25:45	dll1
19/01/2011 00:25:45	dll2
19/01/2011 00:25:45	dll1
19/01/2011 00:25:45	dll2
19/01/2011 00:25:45	dll1
19/01/2011 00:25:45	dll2
19/01/2011 00:25:49	dll1
19/01/2011 00:25:49	dll2
19/01/2011 00:26:50	dll1
